transaction_id,block,block_ts,from_address,to_address,confirmed,contractRet,quant,tokenAbbr
1b87003a98ec1edbda1089de0eae7367687f690d96aac1606f1c0a5752114e66,48506638,2023/02/11 14:53:00,TVqxve5EZDmpJehTgNb3RmKJ3gmH91M2Rm,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,1.000000,
cef8778a5fcc3f9bc5035b233c1c9f0fedfac1c7efcf166d2d58d52839ea2deb,48506224,2023/02/11 14:32:18,TYASr5UV6HEcXatwdFQfmLVUqQQQMUxHLS,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,713.415313,
d1955dc1cd9e45624c4d993bc3e3624a81a53a9f503aec95a587e896abbb13ed,48503614,2023/02/11 12:21:45,TDuC5vSC8zpQEpc3dsgU7YsJRvm2VuBM5W,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,2.000000,
a9aa238cb6595e286f875dd075b0d450752ccff647fe222212f6d766a5ad1d8a,48502202,2023/02/11 11:11:03,TY4NZu36QMN5SYCjevmjZdDxmDTRz7tGcF,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,0.500000,
018927534c0c859acef2d386480f1957ae7c61d884fed5de6d29e646239ad115,48501007,2023/02/11 10:11:18,TPD4XfLY9c7hJqK8j26qfoTLAJrxLrrCzf,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,3.500000,
a86912c31b4db7f5b9006332cb345d3061236609b2084fe3acb12c098368f2c4,48500384,2023/02/11 09:40:06,TLBrXVjs8q9pVRuT53NuG1CWtwhQv9WA3T,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,100.000000,
e54a22d462a3154e2960385b9d93dc8cb24f79a2c055d81c9007dd9bf972eeb1,48500031,2023/02/11 09:22:27,TYmgcQPt3kh5A55V2gpPkdnFqYC7HLp8cp,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,15.000000,
fdd13ddba1267a833340bdd057a51bba4f0ba32ff490405274362079238e6463,48498968,2023/02/11 08:29:18,TNXoiAJ3dct8Fjg4M9fkLFh9S2v9TXc32G,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,33.400000,
e2e389bfb70fd4701330a527daee5b141606e523fc1def6ed84963573e6bcf80,48498768,2023/02/11 08:19:18,TV6MuMXfmLbBqPZvBHdwFsDnQeVfnmiuSi,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,40.000000,
b578cc82b4e1befda21f23d262fc28cd01df64669ea1072b689440258cf0dbe2,48498402,2023/02/11 08:01:00,TJDENsfBJs4RFETt1X1W8wMDc8M5XnJhCe,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,43.540000,
0a73b2bf0bf30d576a557c42aa104faa7acb691681fd0fea7b5f2425b181a368,48497726,2023/02/11 07:27:12,TEMrp52Ap4GHYn8aZK5G8umLezZVJHkuQD,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,3.800000,
6a8cb353e48206c87c52c29b2eec17d29030fad4e8b7ad94304ed53e6b6ff8f1,48492425,2023/02/11 03:02:00,TDQgxYsNzCP5knkQzcRs41EhwpnXqNbX6U,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,0.600000,
9b4001a87f51248cc57dc93230c71e9c6d608f4d681ce1a418e501e7b80bd330,48483784,2023/02/10 19:49:51,TMfCQLnCDQXhKB35MyJNxe2cHLdtjVqSeU,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,29.044500,
0f56f347c42f99994a7bd11f26199609fe1825249cde513cba9ea9942ba84299,48478995,2023/02/10 15:50:18,TNXoiAJ3dct8Fjg4M9fkLFh9S2v9TXc32G,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,1500.400000,
75ab3f76e3e5a83a2e66588005ddc91d4c054030772963eab055b5b666fc07a3,48477763,2023/02/10 14:48:42,TY3ba19r36hcvQVotETd3tH4HDC14Ucha6,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,5.000000,
97ab571f0122af7543cc94cd9135a279fb6da8306c729b6bd227451fece9a526,48477464,2023/02/10 14:33:45,TNgfJWqWsEQoYnTobdGa2eoX49eo1dUmAA,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,425.000000,
95a8e8c9180f9fcca5e520f4ac51dfc4aa5a7642cf7ff9301b63a8cd9dc6ea9d,48476996,2023/02/10 14:10:18,TAzsQ9Gx8eqFNFSKbeXrbi45CuVPHzA8wr,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,104.408618,
f049209f08a390247799495adc4c78321c25083e28f939c347f7538c308f96ec,48475130,2023/02/10 12:37:00,TYASr5UV6HEcXatwdFQfmLVUqQQQMUxHLS,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,7.400000,
7135c27bbef88d932479d026e434b5a35547eb9ed59115c3fa64185f3b056aa7,48475110,2023/02/10 12:36:00,TZ85wpVgCEZx12grvxTmfYFdGvWT14DJrU,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,10.000000,
7fb631541e3fc57e05bae46a9e8ff377dfff31c242f72e76bea45ca10b842c5f,48473943,2023/02/10 11:37:24,TNrGxAMPFzux2dP1txGJeyVcqdxSM5W8qQ,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,3024.000000,
6bfce3f5567dbda62a2a6a8a59a1b3db8892142e19f23e8c117b39f3cfac37b4,48473408,2023/02/10 11:10:39,TDzMosbHbthYa4z8ioLZshznnpH5uT4MT3,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,299.000000,
60d2d170ed431ced732b98e92dba3e19a9399ca33b19ab7cf1624abdf9329528,48468888,2023/02/10 07:24:21,TUoppHJgRMtgc8odhDzGfpHCbHbKU2RS6W,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,1599.500000,
0493bfd7dcde0bb5765e950e29c63d21f36043aa6878703437d21f452d5b2491,48466765,2023/02/10 05:37:45,TNXoiAJ3dct8Fjg4M9fkLFh9S2v9TXc32G,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,9.000000,
6a6577a12dbf3e31cf40544bfb0928ddb0beb8171ea5598ef8e1bacce8326571,48463690,2023/02/10 03:03:48,TQn9Y2khEsLJW1ChVWFMSMeRDow5KcbLSE,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,2800.000000,
64814c8b2625ba695b4304daf5b0b668e7e4963c9ac18e8f363583c6429eb3a5,48457822,2023/02/09 22:10:06,TFp4V3S9JqJyQAMMCewyn4aAaLueJwzS7H,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,5.592812,
b1996684769965c78f01500ceb32715a23674ad1374db2151002c5b932cebbbe,48449852,2023/02/09 15:31:18,TGpPeWghAMMvgYK4s4KCPYNvjUicNM93qP,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,10.000000,
efd176a7156a14cd783d6d331a589369dd06319382c21feff99b3243e67b9be9,48447943,2023/02/09 13:55:45,TNZD2yF2YFhoLyApiYKY1j9WTXHjdryDzk,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,1.000000,
e254d4675e48a39f2ed830e47ed99b5d46dc4aed0b5af2da6c2ce8a2a7416ede,48447932,2023/02/09 13:55:12,TFG4acAffM9Nwgt4MVAFZmrJ4u2NnRrivN,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,409.894008,
39f24e55ed0f68f262af840c61ac2e1e159ca75c11f05bacd7d2d3a126e2d92e,48447894,2023/02/09 13:53:18,TXPF1pCXztkCdZTB1k2ZKbzWYFxoTTy9Dh,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,10.000000,
53b643ed20de03a6b6ac153967c188bf795747f84127543687419e4edb041708,48447677,2023/02/09 13:42:27,TAUMpcymKAziUra4nhdikX8z5dAkN8Bcan,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,50.000000,
6c934691c9e3405f3056b0fda7818e44404c60cdf0d1ca1053a48d589f7dfb77,48445581,2023/02/09 11:57:33,TEgpnFWMfypGiB4mmTe97xCSwPCv8LHmUg,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,120.000000,
306a90d90b80cd7b6b5a464a1751a43583269dddc07aab1469221feeb3ededb8,48433228,2023/02/09 01:38:48,TYox1R7X11m8BEPWm7HT1G8Gy2kNvJmSF6,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,34.000000,
1138f13beea6ef5d700ad7060db6996a65b0f2d7a46db286048ff08a005c1059,48432321,2023/02/09 00:53:27,TBQeYaWDSDgZV1LJbJQZ1iJG5ebbCFBNQM,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,153.000000,
0d578cb1c74d2b26e29c12e87c66958233a8e9bdac260ab512ddbbd7d02d6ae9,48426106,2023/02/08 19:42:21,THWH8D2U63ZZBy99QYnVScn1f2be2wPZUk,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,1.000000,
d5bcbfd54f0f84c211ff51ab6175da230203fe7ca2b659db695993d68299cefa,48425105,2023/02/08 18:52:18,TPgsuXNUa7wqT1ASdUyu6P5XYFmkPQjd78,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,200.000000,
7198902d048feb29274fb4c9ccae9cca7d7669aa9e4a5eb6fbbdc4db32ed6c88,48419784,2023/02/08 14:25:42,TFonqNXZTfiQcGX8AQr4Wca96zu1hpxdQg,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,1440.000000,
700252e1f5b6cbfe252991fb93dc13e0ab957d9510c16c29b44a7f954f06307b,48415474,2023/02/08 10:49:45,TJ3YoyWgrPzwyKb5KVDEYbvNZgwjsQVmah,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,1.000000,
5e121a21c2f5cda663cfc20bb5b610223690455ad96d7005d50ad524338feb49,48414575,2023/02/08 10:04:48,TNLo6j9QwH6VhuNwz4SJuCBJxa7W5YJCXo,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,1.000000,
d9ec66590a3aac5979f0a85297bdd29b6d6c08e947867112a3cccf7b3ae6b0e7,48414134,2023/02/08 09:42:45,TNXoiAJ3dct8Fjg4M9fkLFh9S2v9TXc32G,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,9.000000,
41d34bebdfb0c021360249902d9f9b140ce80a9529f9ae4e1380acee509ce41c,48413946,2023/02/08 09:33:18,TAzsQ9Gx8eqFNFSKbeXrbi45CuVPHzA8wr,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,112.000000,
60be376863de814e0c1f96bba90789a1f95e1392f74efeae50490604ad97f57e,48413809,2023/02/08 09:26:27,TNQw5gAhuzU4xaVa5Mi9gFE5HDJLBcCuSy,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,525.000000,
2ed290e20e100a8bc25e3fbcadb1a36b15acf3f6d93595cbdd196a8ce65f7492,48412689,2023/02/08 08:30:27,TJGyMpnJqaGm9J7mDuVSdsRFRB3gALLuKd,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,10.000000,
5adc52b799c3040d57983db917a0310117abbde613661ef139e74e6bda2a82be,48411258,2023/02/08 07:18:54,TGtVQGAEeYDvvmux3XFWUgnngPrKk8dqTm,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,147.262228,
78e1752c4826c5660d87ce627b37221f5f1c4a003866320302c7b6c894f718b2,48410497,2023/02/08 06:40:48,TGtFHTKoT6u8SK1s1ZsdNwYoxw4G9mDLm2,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,23.000000,
1b295b7b73235c9e466b7f8512458f53f6ef3128e459eb74f73bfaba0f90070d,48409050,2023/02/08 05:28:06,TUTsX4JiQsJtKu1JLXQG1f1Bmw457xRTmJ,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,0.995505,
b9bb14815b046496638ea6ec6cc1e5db9350057aafe0475bd39e1ff5968ef812,48408315,2023/02/08 04:51:09,TL7dj8RFDaypCvpWm4WbWELEPAdxRTjHLe,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,1.000000,
79ca18dff8758751b384cdadf15ba8f6ef5315f3cc0844a77a8b094820e231a9,48407805,2023/02/08 04:25:39,TAD2ta1d5C8dVvR4chMVjy1EBfeTt2p61G,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,1.500000,
07a37ebc7c3d671e479f145f06a09bf7cc94affb93ae056d5aa692eebce59076,48403813,2023/02/08 01:06:00,TNshS9HK7tTvAutC5kUw6PnoQnVx8K3ngH,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,14302.059496,
27fb056baf3d1d2dd396fa813525592dcfbcab816833b98620d0ac848e6c68ed,48401529,2023/02/07 23:11:42,TLzY1jW6SKKr44JTg99yNASuucjchmFnn8,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,1.990000,
e8a095ab54f79def1ba249832b5d71d3f46b2033506ea475a505c51fe9a7b72e,48401527,2023/02/07 23:11:36,TLzY1jW6SKKr44JTg99yNASuucjchmFnn8,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,1.000000,
e5179c3a7fb0ee3a364bd3be8263449b37acf13cf535d8059f90a6ef004d331d,48400918,2023/02/07 22:41:09,TVFVDbqCoXrtWsazGUP7zqco832w9d5vmh,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,101.890000,
71a113d05c07b27873b0e8146882c511301ff09fb85a445dc474eb62972ff87b,48398356,2023/02/07 20:33:00,TMsGrjhJMGRahdHJnRLB9XZC8qT3kvfzDn,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,19.800000,
70cbf9f5deef86d50418f726ec420247c80798ba74589cb20be5497e7561bce9,48397063,2023/02/07 19:28:21,TGPLoJnR621ywawCGPcN4AK5pi5MVHyv46,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,176.000000,
6749b6a9e79d013b978e49da532d9a26955b2012025a3235c3354c7b73053cc1,48396153,2023/02/07 18:42:51,TTxjoygaZd9i91HStP5MAcojAtVhSspRS1,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,25.866900,
97e53278042d7eac6ef7f7019eae5cf26fdbdbf473314948d77052e29520de37,48392448,2023/02/07 15:37:27,TSkjhgRJZZEMnqzyPMwScpkYKDVG2Gn2Xz,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,3.500000,
4b81ae62850f5b849fc40aaff7c8f2e9fcfb3450a070bde7c87405621009331c,48388851,2023/02/07 12:34:03,TLkqnPYSKD1oLgpwpcX39yg5BJCqtiRAEa,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,5.000000,
c5926c653a40b9966ff29891d4ba4b1008d5df5cbad2c5402ca339c14f99e82e,48388047,2023/02/07 11:52:12,TG46j8UPHKpERbTPg8RgycmRBPGDmVh5n5,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,114.630000,
edcd2a24a974a0edffd0884388b687d3b7ae2c53dff83f8dd5bd201324c0ca6d,48387842,2023/02/07 11:41:33,TJei4xq4vK68w5jFiitTsLFyAsZ9USGGoA,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,1.000000,
25495223acb1c68627e37e0ad561c04a64448f8e173625c0372dae36d328f16a,48387655,2023/02/07 11:31:48,TKjeruyJjsvq5qYyP3Hk8SQ3zwrsZg2GH4,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,500.000000,
ecaa39160fd7dc16409f6a787eaa1a92d47f94865de25b98a05054dc6076dce4,48386715,2023/02/07 10:42:57,TAMXeCVWy4XbetnUWpkULqaxcyhYZg7rMW,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,10.000000,
67735de96aea56a812b5f1486985ad4ccf0c74cf962df934f91309c53eea2dfe,48386649,2023/02/07 10:39:30,TRJJvvPiWysDwqrgKdPXszwvB8S63LqSGF,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,20.000000,
840f94b7f31d722c167e9ebb5f204b337804412dcbab985ba44f69b93e599014,48385284,2023/02/07 09:28:27,TTEjoyuo1p8SrQegF45mGNcUrdzFLm86za,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,1.000000,
b74ce24936daa41c003348dc674387afa8681942c20d5719ad6bbec87bdb94a0,48385029,2023/02/07 09:15:12,TNxrFaFNzASTyQXLV9EUmC3KfNUGnQ3yjT,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,1295.000000,
f1e7311ca211f5aab9d4fbacfdf84df8a97c76d263231852b2ece56f4e242a12,48384653,2023/02/07 08:55:39,TLB65ewgCXWAFwYi34YQ1nsHNgiLEuYDAG,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,1.000000,
37196f8ed2f9c27ba081571fbb29d97345bfb769e52669acd71c7d78fae0225f,48384462,2023/02/07 08:45:45,TXaL8QymtuL2vRW3QPUYuw8BjccZ1UC8qs,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,110.000000,
67ec41e60cd28e54c9a9ba08bab8f88dea0271fcfeeabb5521625457a984c767,48384173,2023/02/07 08:30:42,TGu7DA9RRv6DYwiNhUbCe4Hk5wLuqn7u1Q,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,1350.000000,
501d9edcb416b84be78476fbacd5a50f9342882a76c71af35b168d686c1c111e,48384010,2023/02/07 08:22:06,TFp4V3S9JqJyQAMMCewyn4aAaLueJwzS7H,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,5.000000,
a0c5814c718a6e90d562a25cfabb0089ff2337859d42178a2392743baa75920a,48383202,2023/02/07 07:40:03,TFp4V3S9JqJyQAMMCewyn4aAaLueJwzS7H,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,10.000000,
0ad6c7323ad7610292e8b0478c8d09cd13f30424a182b460ce83f7e642861493,48382999,2023/02/07 07:29:33,TUHhKta3zCCHzjJoL2PoHSHLSUaJ6hfume,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,1.000000,
2a7e5582be390d9b08be8c64d132dd5185339f55d9f135e2bb39c3aacf57ece7,48382462,2023/02/07 07:01:39,TK6SJby92kxqFWr8Mxdn89xKAXSRTGBo26,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,1000.000000,
77789542dcc98de24df21e39f05f4a6e966f2c75863add30cc12f21914bba4a9,48381044,2023/02/07 05:47:51,TP2dj2myaGZZ8qsi7ygXTT1PoeMhMg5r93,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,5.000000,
0321cc3f0b44e6a039b070a9ba02a9ad73fc1b905ac3bf58c87806d5d59d4e2f,48378037,2023/02/07 03:11:30,TV6MuMXfmLbBqPZvBHdwFsDnQeVfnmiuSi,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,3109.000000,
f43f377752dba2d1b5c2cd3f07b4f8b951a86946521d67a4eb53301ce95ce523,48367656,2023/02/06 18:11:45,TJDENsfBJs4RFETt1X1W8wMDc8M5XnJhCe,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,71.000000,
e88f80eb356bac060adc950a83c17ff9d73299e14a0f4245cfcda272857862c5,48367286,2023/02/06 17:52:24,TPFzg8Wz3L1tadEkfFa9wDRr1gMntCNgjy,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,1.000000,
337fb94d2cf3b11d92ba447e7b2032a35019edd8ba993ca6ece201d37e41f2c6,48365839,2023/02/06 16:37:06,TC5B7U8m1Qc7QkaG4KbtMi2B5sXbocfUJ8,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,1028.493025,
13020de05accee4b95fa1314dfe58270b1b34c5b357f0c989a1adca2300c1802,48364413,2023/02/06 15:22:45,TQrY8tryqsYVCYS3MFbtffiPp2ccyn4STm,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,9.000000,
e17abb5b3893121566e60db848afd1c6af5e0cae04a71729aec147be1fe0deb0,48362945,2023/02/06 14:06:21,TNQsHq4VooYdYZmfeHbqyVCLcdFegAdiz9,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,51.000000,
9e749ba4a485142d608b7aa996eaabba2a4d3af1e9339dc6066419b83ffbacbe,48362944,2023/02/06 14:06:18,TNQsHq4VooYdYZmfeHbqyVCLcdFegAdiz9,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,51.000000,
89124f85edbc43922df0d100f81159d5a3066b6a62dfb1d6873770e2489739a8,48361701,2023/02/06 13:01:33,TYASr5UV6HEcXatwdFQfmLVUqQQQMUxHLS,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,9.000000,
c4368ae795572496a2f9d3936a8d3b03647e2bf4562d43472312518f80a7f092,48360548,2023/02/06 12:02:39,TQ1jmDKw4hwZhTFMBUpMvtYJq4DtMPzHEy,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,5.000000,
2c22efc72ec530f7490ce4e0408d5000065a1d3acee063487dfd0aa0661c1a5e,48354521,2023/02/06 06:54:27,TFGBt9eJ3GEdeN99KSr2zuZm6wdeiG1XDa,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,30.140000,
c88164c3508a0639fc54134aa1a0ae62f6015cdfb7c2488a080d8730d9a312e7,48350188,2023/02/06 03:17:24,TVwxSaSibApC495eogWEUz1w8Ja2bn5nhY,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,1.600000,
ca1504c3365b8a08e4959f7d01b1d12b6b87c58954c2e6409c5630de91a879f7,48349639,2023/02/06 02:49:57,TAzsQ9Gx8eqFNFSKbeXrbi45CuVPHzA8wr,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,103.674500,
367ec90473862bf29a296cdec6c5a2346ca5e90578719ee90041f8daba01c9db,48348404,2023/02/06 01:47:57,TJDENsfBJs4RFETt1X1W8wMDc8M5XnJhCe,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,25.152084,
61f160961886b24dcda7241829d12defd2fc4e2561952f4c2c7c56e9b0277217,48346871,2023/02/06 00:31:09,TM7wcZ6GQATQNcy8adJDebGvjoKBXCMmsC,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,9.000000,
633848aa4e975f82577b967c66b004e1ad6d71e6ece2a7742ed512126b17eea2,48336647,2023/02/05 15:59:39,TU8Cor2g1EuBEud58L3ppk5FqHTLrc3Rt9,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,1.000000,
465851d73e344915fa08295cbb8fcacbe840e9c58e755f96821fb92e58aaa890,48336231,2023/02/05 15:38:51,TVr9iuVMimTcMw5vcfRdvhTERrWgbHQeaE,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,6.489000,
371ebcbe185a196a06ff0f373a10186e1838bec7dcbd697017528f975a057f6a,48336170,2023/02/05 15:35:48,TVr9iuVMimTcMw5vcfRdvhTERrWgbHQeaE,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,1.185000,
fe7e39695a2a1f0fba23a432f477310e965cba3932dc3cafe8429bf80ac7f529,48325173,2023/02/05 06:25:09,TWhkxuL51WM2HEmK23ubNVXELrwwmW93QU,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,64.449000,
72e0e4bd69bdc38198f7d68a0d344d72a86dcbf0c80252db421fb80e464b8fd7,48324627,2023/02/05 05:57:45,TM33DDvw2kJxTJod5FekJdrQe11h8LPngT,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,102.033180,
b82f32a1f2e0ffa789612b43ee5d5ef86278d2f610abb35e24084e2b94ae57e1,48315234,2023/02/04 22:07:45,TKUqce8KgbRV9AuNQ9RLqwSLCkg7QVhJSU,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,27.000000,
f8a5d22b55b9ada02bd343b2282b97bbc37df1bfbe86e276fc6941a4b96029e7,48306811,2023/02/04 15:06:27,TUCVhdfAqW1dbrbFoVxR8cRZ4XMgpS9Tbb,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,100.000000,
220dc627f07df0aa84084bd74c7b0e4059849d3c1fc977eca908afa69ad365ef,48303947,2023/02/04 12:43:09,TNaRAoLUyYEV2uF7GUrzSjRQTU8v5ZJ5VR,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,499.000000,
95af144af90b504e5a34e03d601841543b01e17a76e612b82d4a77166296c0c1,48301980,2023/02/04 11:04:42,TPD2sHUJUoMaeiTmhNzbj4Tx57xBuQPPio,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,1170.000000,
dc14d0810c8d686c792649f09b6884881654fb9e9ddbbe9e2322519acf2c61ef,48301273,2023/02/04 10:29:21,TLhMG31F5TtUUtz67Zda8maZ1fH3UaWPwi,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,5.000000,
53496ff528ee99565ff408f90cec850d357346175e98c272f6a512d2ba840485,48296684,2023/02/04 06:39:48,TWBPGLwQw2EbqYLLw1DJnTDt2ZQ9yJW1JJ,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,5138.320000,
eef0b94c6d23652a66321e7140f77aac61974966d507ad4df835120dc065c7e4,48295543,2023/02/04 05:42:39,TCfAzJhvnkP9DfbiuHQTyqoZxhct33hRkr,TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t,true,SUCCESS,25.500000,
